timestamp,benefits,employee_count,position,level,experience,lang_tool,salary_currency,salary,gender_Female,gender_Lgbt,gender_Male,gender_Unknownm,location_Abroad,location_Turkey,work_arrangement_Hybrid,work_arrangement_Office,work_arrangement_Remote
2023-02-01 09:01:51,"Meal card, Supplementary health insurance, Leaandon certain days",1-50,24,2,5-9 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Docker / containerd / Hyper-V / LXC / Podman",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 10:17:53,"Meal card, Road/fuel assistance, Food aid, Supplementary health insurance, Retirement planning services",51-150,24,2,9-12 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Flutter, Swift, Figma / XD and  other design tools, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux, Adobe CC tools",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 11:26:39,"Meal card, Supplementary health insurance",1.000-5.000,24,2,12 Years and Older,"Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 11:35:33,Meal card,1-50,24,2,5-9 Years,No-code / Low-code tools,TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 13:10:12,"Meal card, Gift vouchers on special occasions, Life insurance, Medical leave",301-600,24,2,9-12 Years,"Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:08:58,"Meal card, Road/fuel assistance, Supplementary health insurance",5.000-10.000,25,2,9-12 Years,"Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:32:11,Unknown,10000 and Higher,25,2,5-9 Years,"Python / R, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,41000.0,0,0,1,0,0,1,0,1,0
2023-02-01 05:28:25,"Road/fuel assistance, Company telephone",1-50,25,0,1-3 Years,"Java and related frameworks, No-code / Low-code tools, MS Office",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:11:05,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",151-300,25,1,3-5 Years,"Java and related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux, MS Office",TRY,22500.0,1,0,0,0,0,1,0,0,1
2023-02-01 08:21:25,"Meal card, Road/fuel assistance, Supplementary health insurance, Employee stock options, Leaandon certain days",51-150,25,2,5-9 Years,"C# / .NET Framework, SQL",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:38:03,Unknown,301-600,25,0,0-1 Years,"C# / .NET Framework, No-code / Low-code tools, Adobe CC tools, MS Office",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 09:32:34,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance",601-1.000,25,0,1-3 Years,"DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-02-01 09:39:02,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Life insurance, Retirement planning services, Medical leave",1.000-5.000,25,1,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc)",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 10:09:04,Supplementary health insurance,1-50,25,2,5-9 Years,"Docker / containerd / Hyper-V / LXC / Podman, Linux",EUR,77500.0,0,0,1,0,1,0,0,0,1
2023-02-01 10:21:29,"Company telephone, Supplementary health insurance, Leaandon certain days",1.000-5.000,25,1,3-5 Years,"Java and related frameworks, SQL, MS Office",TRY,27500.0,0,0,1,0,0,1,0,1,0
2023-02-01 10:58:36,"Meal card, Road/fuel assistance, Gym membership/discount, Supplementary health insurance, Retirement planning services, Unemployment insurance, Medical leave",10000 and Higher,25,0,0-1 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Kubernetes, Linux, MS Office",TRY,27500.0,1,0,0,0,0,1,0,0,1
2023-02-01 11:32:49,"Meal card, Road/fuel assistance, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days",301-600,25,0,1-3 Years,MS Office,TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 13:27:28,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Leaandon certain days, Life insurance, Workers compensation, Medical leave",301-600,25,1,3-5 Years,"SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 13:55:48,"Meal card, Company vehicle, Company telephone, Supplementary health insurance, Medical leave",1-50,25,0,1-3 Years,"Java and related frameworks, NoSQL, MS Office",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 16:18:08,"Meal card, Road/fuel assistance, Company telephone",1-50,25,0,5-9 Years,"PHP, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, Adobe CC tools, MS Office",TRY,16500.0,0,0,1,0,0,1,0,1,0
2023-02-02 07:58:57,"Meal card, Gym membership/discount, Supplementary health insurance",10000 and Higher,25,0,0-1 Years,SQL,TRY,12500.0,1,0,0,0,0,1,0,1,0
2023-01-31 21:48:29,"Meal card, Road/fuel assistance, Supplementary health insurance, Employee stock options, Life insurance",151-300,26,2,9-12 Years,"Javascript / Typescript and  related frameworks, PHP, Golang, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",USD,77500.0,0,0,1,0,0,1,0,0,1
2023-01-31 21:53:18,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Leaandon certain days, Medical leave",51-150,26,2,12 Years and Older,"Javascript / Typescript and  related frameworks, PHP, SQL, NoSQL",USD,62500.0,0,0,1,0,0,1,0,1,0
2023-01-31 22:02:03,Meal card,1-50,26,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:22:21,"Meal card, Supplementary health insurance, Leaandon certain days",1-50,26,1,3-5 Years,"Javascript / Typescript and  related frameworks, Figma / XD and  other design tools, Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:27:41,Unknown,1-50,26,2,12 Years and Older,"Javascript / Typescript and  related frameworks, PHP, Kotlin, Swift, Python / R, Figma / XD and  other design tools, Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Docker / containerd / Hyper-V / LXC / Podman",EUR,77500.0,0,0,1,0,1,0,0,0,1
2023-01-31 22:31:28,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days, Life insurance",51-150,26,2,5-9 Years,"Java and related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,77500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:35:01,"Meal card, Supplementary health insurance, Leaandon certain days, Life insurance, Medical leave",151-300,26,2,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Kotlin, Swift, Figma / XD and  other design tools, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:36:54,"Meal card, Road/fuel assistance, Supplementary health insurance",151-300,26,2,5-9 Years,"Python / R, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:45:46,"Meal card, Company telephone, Supplementary health insurance",601-1.000,26,2,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,62500.0,0,0,1,0,0,1,1,0,0
2023-01-31 22:46:45,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",51-150,26,2,5-9 Years,"Java and related frameworks, Kotlin, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-01-31 22:51:00,Unknown,1-50,26,2,3-5 Years,"Javascript / Typescript and  related frameworks, Python / R, C, C++",USD,33500.0,0,0,1,0,1,0,0,0,1
2023-01-31 22:51:13,"Meal card, Supplementary health insurance",151-300,26,2,3-5 Years,"Javascript / Typescript and  related frameworks, Python / R",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:13:57,"Meal card, Supplementary health insurance, Leaandon certain days",151-300,26,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,50000.0,0,0,0,1,0,1,1,0,0
2023-01-31 23:19:52,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Supplementary health insurance, Employee stock options, Leaandon certain days, Life insurance, Retirement planning services, Medical leave",1.000-5.000,26,1,9-12 Years,Javascript / Typescript and  related frameworks,EUR,77500.0,0,0,1,0,1,0,1,0,0
2023-01-31 23:26:40,Unknown,1-50,26,2,5-9 Years,Javascript / Typescript and  related frameworks,TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:29:08,"Meal card, Gift vouchers on special occasions, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days, Unemployment insurance, Workers compensation, Medical leave",5.000-10.000,26,2,12 Years and Older,Javascript / Typescript and  related frameworks,TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:36:28,"Meal card, Road/fuel assistance, Company vehicle, Supplementary health insurance, Life insurance",1-50,26,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,27500.0,0,0,1,0,0,1,0,1,0
2023-01-31 23:38:48,"Meal card, Supplementary health insurance",51-150,26,2,5-9 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:41:53,Unknown,1-50,26,2,12 Years and Older,Java and related frameworks,TRY,41000.0,0,0,1,0,0,1,0,1,0
2023-01-31 23:51:03,Meal card,1-50,26,2,12 Years and Older,"C# / .NET Framework, Flutter, SQL, NoSQL, MS Office",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:53:29,"Meal card, Supplementary health insurance",51-150,26,2,9-12 Years,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux, MS Office",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:55:07,"Meal card, Food aid, Education funds, Supplementary health insurance, Employee stock options, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance, Workers compensation, Medical leave",1.000-5.000,26,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",EUR,62500.0,0,0,1,0,1,0,0,0,1
2023-02-01 00:05:07,"Meal card, Gift vouchers on special occasions, Company vehicle, Education funds, Supplementary health insurance, Employee stock options, Leaandon certain days, Medical leave",51-150,26,2,3-5 Years,"Javascript / Typescript and  related frameworks, Python / R, Golang, Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:07:16,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Leaandon certain days, Life insurance, Medical leave",1-50,26,0,0-1 Years,MS Office,USD,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:07:48,"Meal card, Gym membership/discount, Supplementary health insurance, Life insurance",1-50,26,2,9-12 Years,"Javascript / Typescript and  related frameworks, PHP, NoSQL, Docker / containerd / Hyper-V / LXC / Podman",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:12:54,"Meal card, Supplementary health insurance",1-50,26,2,12 Years and Older,Javascript / Typescript and  related frameworks,TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:21:35,"Meal card, Gym membership/discount, Gift vouchers on special occasions, Supplementary health insurance, Employee stock options, Retirement planning services, Unemployment insurance",1-50,26,2,9-12 Years,"PHP, Rust, Golang, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL",USD,62500.0,0,0,0,1,0,1,0,1,0
2023-02-01 01:12:38,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",151-300,26,2,5-9 Years,SQL,TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:12:50,"Meal card, Company telephone, Supplementary health insurance",1.000-5.000,26,2,9-12 Years,C# / .NET Framework,TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:19:40,"Meal card, Supplementary health insurance",1-50,26,2,5-9 Years,Python / R,TRY,41000.0,0,0,0,1,0,1,0,0,1
2023-02-01 02:03:51,Supplementary health insurance,301-600,26,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 02:50:49,"Meal card, Road/fuel assistance, Company vehicle, Company telephone, Supplementary health insurance",301-600,26,2,5-9 Years,"Java and related frameworks, Kotlin, Swift",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 04:15:00,"Meal card, Road/fuel assistance, Supplementary health insurance",301-600,26,2,5-9 Years,"C, C++",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 04:59:01,"Education funds, Unemployment insurance, Workers compensation, Medical leave",1-50,26,2,12 Years and Older,"C# / .NET Framework, SQL",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 07:48:02,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Food aid, Supplementary health insurance",51-150,26,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:17:01,"Meal card, Gym membership/discount, Company telephone, Leaandon certain days, Life insurance",51-150,26,1,12 Years and Older,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Kubernetes",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:22:26,"Meal card, Road/fuel assistance",1-50,26,1,12 Years and Older,"No-code / Low-code tools, Linux, Adobe CC tools, MS Office",TRY,22500.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:23:54,"Meal card, Road/fuel assistance, Supplementary health insurance",1-50,26,2,12 Years and Older,C# / .NET Framework,TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:27:25,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days",1-50,26,2,5-9 Years,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, MS Office",USD,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:45:48,"Meal card, Company telephone, Supplementary health insurance",151-300,26,1,9-12 Years,"C# / .NET Framework, SQL, DevOps tools, MS Office",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 10:03:58,"Meal card, Road/fuel assistance",10000 and Higher,26,2,12 Years and Older,No-code / Low-code tools,TRY,77500.0,0,0,1,0,0,1,1,0,0
2023-02-01 10:17:00,"Meal card, Supplementary health insurance, Leaandon certain days",1-50,26,2,5-9 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 11:11:01,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Medical leave",1.000-5.000,26,2,1-3 Years,"Javascript / Typescript and  related frameworks, Golang, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 11:11:08,Meal card,1-50,26,1,3-5 Years,"Javascript / Typescript and  related frameworks, Figma / XD and  other design tools, Golang, SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,27500.0,0,0,1,0,0,1,1,0,0
2023-02-01 11:13:23,Supplementary health insurance,5.000-10.000,26,2,12 YearsandOlder,"Python / R, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,62500.0,0,0,1,0,0,1,0,1,0
2023-02-01 11:52:47,Leave on certain days,51-150,26,1,3-5 Years,"Javaandrelated frameworks, Javascript / Typescript and  related frameworks, PHP",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-02-01 12:40:48,"Meal card, Road/fuel assistance, Company vehicle",1-50,26,2,9-12 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, Linux",TRY,27500.0,0,0,1,0,0,1,0,1,0
2023-02-01 14:01:32,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Education funds, Supplementary health insurance",1.000-5.000,26,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,62500.0,0,0,1,0,0,1,1,0,0
2023-02-01 14:43:07,Unknown,1-50,26,2,12 YearsandOlder,"Python / R, C, C++",USD,77500.0,0,0,1,0,1,0,0,0,1
2023-02-01 15:26:17,Unknown,151-300,26,0,1-3 Years,SQL,USD,27500.0,0,0,1,0,1,0,0,0,1
2023-02-01 17:21:36,"Meal card, Road/fuel assistance, Life insurance",151-300,26,2,12 YearsandOlder,"Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 18:27:23,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Leave on certain days",1-50,26,2,9-12 Years,Javaandrelated frameworks,TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 19:34:23,"Meal card, Supplementary health insurance, Leave on certain days, Retirement planning services",301-600,26,2,5-9 Years,"Ruby, SQL, Kubernetes",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 20:18:37,Road/fuel assistance,1-50,26,1,1-3 Years,"Javascript / Typescript and  related frameworks, PHP, SQL",TRY,41000.0,0,0,1,0,0,1,0,1,0
2023-02-01 20:32:33,Meal card,1-50,26,1,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-02-01 21:38:17,"Education funds, Employee stock options, Leave on certain days, Medical leave",1-50,26,2,5-9 Years,"Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",USD,62500.0,0,0,1,0,1,0,0,0,1
2023-02-02 00:27:51,"Meal card, Gift vouchers on special occasions, Company telephone, Education funds, Supplementary health insurance, Leave on certain days, Life insurance, Workers compensation, Medical leave",301-600,26,2,9-12 Years,"Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Linux, MS Office",TRY,41000.0,0,0,0,1,0,1,0,0,1
